type,buy_date,buy_price,sell_date,sell_price,return,profit,hold_days
AI,2023-01-09,14752.2099609375,2023-07-18,17227.91015625,0.16781893708589601,44562.603515625,120
AI,2023-11-15,17128.779296875,2024-05-17,21258.470703125,0.24109665579049322,74334.4453125,120
AI,2024-05-20,21271.630859375,2024-11-14,22715.380859375,0.06787208792520483,41868.75,120
AI,2025-04-10,19000.029296875,2025-09-30,25820.5390625,0.3589736446746845,211435.802734375,120
